"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"X2767","mississippi","0","0","0","0","6.66244711682601e-05","0","0","0","0","2.58291145779523e-05"
"X2768","mist","0","0.000354065856249262","0","6.55720505691654e-06","2.22081570560867e-05","0","0","0","0.000183701961936953","0"
"X2769","mistak","5.4802027675024e-05","0","0","0.00019015894665058","3.33122355841301e-05","8.77993959401559e-05","6.53794185590376e-05","0","7.34807847747814e-05","2.58291145779523e-05"
"X2770","mistaken","0","0","0","0","1.11040785280434e-05","0","0","0","0","0"
"X2771","mister","5.4802027675024e-05","0.000236043904166175","0","1.96716151707496e-05","4.44163141121734e-05","5.26796375640936e-05","2.17931395196792e-05","0","1.22467974624636e-05","5.16582291559045e-05"
"X2772","misti","0","0","0","6.55720505691654e-06","0","0","2.17931395196792e-05","0","2.44935949249271e-05","5.16582291559045e-05"
"X2773","misunderstood","0","0","0","1.31144101138331e-05","0","0","2.17931395196792e-05","0","0","2.58291145779523e-05"
"X2774","mit","0","0.00837955859789921","0","0","0","0","0","0.000145465124736344","0","0"
"X2775","mitä","0","0","0","0","0","0","0","0","0","0"
"X2776","mitt","0","0","0","0","0","0","0","0","8.5727582237245e-05","0"
"X2777","mix","8.2203041512536e-05","0","0","0","0.000188769334976737","3.51197583760624e-05","2.17931395196792e-05","0","7.34807847747814e-05","2.58291145779523e-05"
"X2778","mm","2.7401013837512e-05","0","0","0","0","0","0","0","1.22467974624636e-05","0"
"X2779","mmm","2.7401013837512e-05","0","0","1.96716151707496e-05","0","0.000122919154316218","4.35862790393584e-05","0","1.22467974624636e-05","0.000490753176981093"
"X2780","mmmm","2.7401013837512e-05","0","0","1.96716151707496e-05","0","1.75598791880312e-05","0","0","0","0"
"X2781","mnie","0","0","0","0","0","0","0","0","0","0"
"X2782","mo","5.4802027675024e-05","0.000236043904166175","7.34295260124096e-05","0","9.99367067523902e-05","8.77993959401559e-05","0","0","0","0"
"X2783","moan","0","0","0","2.62288202276662e-05","1.11040785280434e-05","5.26796375640936e-05","0.000217931395196792","0.000290930249472689","1.22467974624636e-05","0.000103316458311809"
"X2784","mock","0","0","0","0","0","0","0","0","3.67403923873907e-05","2.58291145779523e-05"
"X2785","model","0","0","7.34295260124096e-05","0","0.000111040785280434","7.02395167521247e-05","0","0","0","5.16582291559045e-05"
"X2786","modern","0","0.000118021952083087","0","9.18008707968316e-05","2.22081570560867e-05","1.75598791880312e-05","0","0","6.12339873123178e-05","0"
"X2787","modo","0","0.000236043904166175","0","0","0","0","0","0","0","0"
"X2788","moi","0","0","0","0","0","0","2.17931395196792e-05","0.00640046548839916","0","0"
"X2789","moin","0","0","0","0","0","0","0","0.000945523310786239","0","0"
"X2790","mold","0","0","0","0","1.11040785280434e-05","0","0","0","1.22467974624636e-05","0"
"X2791","molli","0","0","0","0","0","3.51197583760624e-05","0","0","6.12339873123178e-05","0.000206632916623618"
"X2792","mom","2.7401013837512e-05","0","0","1.96716151707496e-05","0.000155457099392607","0.000175598791880312","4.35862790393584e-05","0","1.22467974624636e-05","2.58291145779523e-05"
"X2793","moment","0.000109604055350048","0","0","0.000308188637675077","6.66244711682601e-05","0.000122919154316218","6.53794185590376e-05","0.000363662811840861","0.000269429544174198","0.000464924062403141"
"X2794","momento","0","0","0.000587436208099277","0","0","0","0","0","2.44935949249271e-05","0"
"X2795","momma","0","0","0","1.31144101138331e-05","0.000222081570560867","5.26796375640936e-05","2.17931395196792e-05","0","0","2.58291145779523e-05"
"X2796","mommi","0","0","0","6.55720505691654e-06","4.44163141121734e-05","1.75598791880312e-05","4.35862790393584e-05","0","0","0"
"X2797","mon","0","0","0","1.31144101138331e-05","0","0","2.17931395196792e-05","0.00712779111208088","0","0"
"X2798","mond","0","0.000236043904166175","0","0","0","0","0","0.00101825587315441","0","0"
"X2799","monday","0.00054802027675024","0","0","9.83580758537481e-05","2.22081570560867e-05","1.75598791880312e-05","4.35862790393584e-05","0","0","0.000129145572889761"
"X2800","mondo","0","0","0","0","0","0","0","0","0","0"
"X2801","money","5.4802027675024e-05","0","0","0.000157372921365997","0.00121034455955673","0.000755074805085341","0.000719173604149414","0","6.12339873123178e-05","0.00023246203120157"
"X2802","monkey","0.000109604055350048","0","0","6.55720505691654e-06","6.66244711682601e-05","5.26796375640936e-05","6.53794185590376e-05","0","2.44935949249271e-05","0"
"X2803","monster","0","0","0","6.55720505691654e-06","4.44163141121734e-05","1.75598791880312e-05","6.53794185590376e-05","0","9.79743796997085e-05","2.58291145779523e-05"
"X2804","mont","0","0","7.34295260124096e-05","0","0","0","0","0.000436395374209033","0","0"
"X2805","month","0","0","0","3.93432303414992e-05","0.00013324894233652","7.02395167521247e-05","0","0","0","0"
"X2806","mood","5.4802027675024e-05","0","0","1.31144101138331e-05","3.33122355841301e-05","5.26796375640936e-05","2.17931395196792e-05","0","1.22467974624636e-05","2.58291145779523e-05"
"X2807","moon","0.00027401013837512","0","0","0.000157372921365997","0.000144353020864564","0.000193158671068343","0.00028331081375583","0","0.000587846278198251","0.000309949374935427"
"X2808","moonlight","8.2203041512536e-05","0","0","3.93432303414992e-05","0","0","2.17931395196792e-05","0","4.89871898498543e-05","2.58291145779523e-05"
"X2809","moral","2.7401013837512e-05","0","0","0","1.11040785280434e-05","0","0","7.27325623681722e-05","3.67403923873907e-05","0"
"X2810","more","0.00208247705165091","0.00047208780833235","0","0.00226223574463621","0.00155457099392607","0.00210718550256374","0.00128579523166107","0","0.00164107085997012","0.00219547473912594"
"X2811","morena","0","0","3.67147630062048e-05","0","0","0","0","0","0","0"
"X2812","morgen","0","0.000236043904166175","0","0","0","0","0","0","0","0"
"X2813","morir","0","0","0.000807724786136506","0","0","0","0","0","0","2.58291145779523e-05"
"X2814","morn","0.000246609124537608","0","0","0.000203273356764413","0.000111040785280434","0.000807754442649435","0.000762759883188772","0.000145465124736344","0.000624586670585642","0.000619898749870854"
"X2815","mornin","2.7401013837512e-05","0","0","2.62288202276662e-05","4.44163141121734e-05","5.26796375640936e-05","8.71725580787168e-05","0","0","2.58291145779523e-05"
"X2816","mort","0","0","0","0","0","0","0","0.000727325623681722","0","0"
"X2817","mortal","0","0","0.000146859052024819","1.31144101138331e-05","0","0","0","0","8.5727582237245e-05","0"
"X2818","most","5.4802027675024e-05","0","0","0.00015081571630908","0.000322018277313257","0.000228278429444405","0.000174345116157434","0","0.000110221177162172","0.000206632916623618"
"X2819","mot","0","0","0","0","0","0","4.35862790393584e-05","0.00167284893446796","3.67403923873907e-05","0"
"X2820","mother","0.000219208110700096","0","0","0.000137701306195247","0.000288706041729127","0.000193158671068343","0.000152551976637754","0","0.000183701961936953","0.000284120260357475"
"X2821","motherfuck","2.7401013837512e-05","0","0","0","0.000810597732547165","0","0","0","8.5727582237245e-05","2.58291145779523e-05"
"X2822","motherfuckin","0","0","0","1.96716151707496e-05","0.000322018277313257","0","0","0","0","0"
"X2823","motion","0","0","0","2.62288202276662e-05","1.11040785280434e-05","3.51197583760624e-05","4.35862790393584e-05","0","6.12339873123178e-05","5.16582291559045e-05"
"X2824","motiv","2.7401013837512e-05","0","0","1.96716151707496e-05","3.33122355841301e-05","7.02395167521247e-05","0","0","6.12339873123178e-05","0"
"X2825","motivo","0","0","3.67147630062048e-05","0","0","0","0","0","0","0"
"X2826","motor","0","0","0","0","0","0","2.17931395196792e-05","0","1.22467974624636e-05","0"
"X2827","mountain","0.00013700506918756","0","0","7.21292556260819e-05","4.44163141121734e-05","5.26796375640936e-05","0.000130758837118075","0","0.000293923139099126","0.000206632916623618"
"X2828","mourn","0","0","0","6.55720505691654e-06","1.11040785280434e-05","0","0","0","6.12339873123178e-05","2.58291145779523e-05"
"X2829","mous","2.7401013837512e-05","0","0","0","0","0","0","0","4.89871898498543e-05","0"
"X2830","mouth","0.00013700506918756","0","0","9.83580758537481e-05","0.000366434591425431","7.02395167521247e-05","0.000305103953275509","0","0.000244935949249271","2.58291145779523e-05"
"X2831","move","0.00131524866420058","0","0","0.000472118764097991","0.00116592824544455","0.00108871250965793","0.000784553022708451","0","0.00072256105028535","0.000309949374935427"
"X2832","movement","0","0","0","0","1.11040785280434e-05","5.26796375640936e-05","6.53794185590376e-05","0","9.79743796997085e-05","0"
"X2833","movi","5.4802027675024e-05","0","0","8.5243665739915e-05","0.000111040785280434","1.75598791880312e-05","0.000196138255677113","0","4.89871898498543e-05","5.16582291559045e-05"
"X2834","movin","0","0","0","6.55720505691654e-06","6.66244711682601e-05","7.02395167521247e-05","0.00054482848799198","0","6.12339873123178e-05","2.58291145779523e-05"
"X2835","mr","2.7401013837512e-05","0","0","1.31144101138331e-05","0.000410850905537604","5.26796375640936e-05","0.000588414767031339","0","0","0"
"X2836","mua","0","0","0","0","0","0","0","0.000218197687104517","0","0"
"X2837","much","0.000630223318262776","0","0","0.00123275455070031","0.000521891690818037","0.000825314321837466","0.000217931395196792","0.000145465124736344","0.000832782227447523","0.000284120260357475"
"X2838","mucha","5.4802027675024e-05","0","0.000257003341043434","0","0","0","0","0","0","0"
"X2839","mucho","0","0","0.00183573815031024","0","0","0","0","0","0","0"
"X2840","mud","0","0","0","0","7.77285496963034e-05","0","0.000130758837118075","0","0","0"
"X2841","muer","0","0","0.000220288578037229","0","0","0","0","0","0","0"
"X2842","muero","0","0","0.000293718104049638","0","0","0","0","0","0","0"
"X2843","muert","0","0","0.000183573815031024","0","0","0","0","0","0","0"
"X2844","muerto","0","0","0.000183573815031024","0","0","0","0","0","0","0"
"X2845","muev","0","0","0","0","0","0","0","0","0","0"
"X2846","muito","0","0","0.000440577156074458","0","0","0","0","0","0","0"
"X2847","mujer","0","0","0.00110144289018614","0","0","0","0","0","0","5.16582291559045e-05"
"X2848","mulher","0","0","0.000293718104049638","0","0","0","0","0","0","0"
"X2849","mun","0","0","0","0","0","0","0","0","0","0"
"X2850","mundo","2.7401013837512e-05","0","0.00187245291331644","0","0","0","0","0","0","0"
"X2851","murder","0","0","0","1.96716151707496e-05","0.000155457099392607","0.000105359275128187","2.17931395196792e-05","0","0.000183701961936953","0.000749044322760616"
"X2852","muscl","0","0","0","6.55720505691654e-06","4.44163141121734e-05","1.75598791880312e-05","2.17931395196792e-05","0","1.22467974624636e-05","2.58291145779523e-05"
"X2853","music","0.000465817235237704","0","0.000110144289018614","9.83580758537481e-05","0.000532995769346081","0.000421437100512748","0.00198317569629081","0.000145465124736344","0.000269429544174198","0.001084822812274"
"X2854","musica","0","0.000236043904166175","0","0","2.22081570560867e-05","0","0","0","0","0"
"X2855","música","0","0","3.67147630062048e-05","0","0","0","0","0","0","0"
"X2856","musiqu","0","0","0","0","0","0","0","0.000509127936577206","0","0"
"X2857","muss","0","0.00047208780833235","0","0","0","0","0","0","0","0"
"X2858","must","0.000383614193725168","0","0","0.00112128206473273","0.000333122355841301","0.000368757462948655","0.000392276511354226","0","0.000906263012222304","0.000619898749870854"
"X2859","mut","0","0.000354065856249262","0","0","0","0","0","0","0","0"
"X2860","mutil","0","0","0","0","0","0","0.000196138255677113","0","0","0"
"X2861","mutta","0","0","0","0","0","0","0","0","0","0"
"X2862","muy","0","0","0.0015420200462606","6.55720505691654e-06","0","0","0","0","0","0"
"X2863","my","0.0139745170571311","0.00141626342499705","0.000257003341043434","0.0142815926139642","0.0160453934730226","0.0122392357940577","0.0105478795275247","0.00065459306131355","0.0139246087148211","0.0131986775493336"
"X2864","myself","0.00131524866420058","0","0","0.00070162094109007","0.000333122355841301","0.00073751492589731","0.000523035348472301","7.27325623681722e-05","0.000734807847747814","0.00023246203120157"
"X2865","mysteri","5.4802027675024e-05","0","0","4.59004353984158e-05","3.33122355841301e-05","5.26796375640936e-05","4.35862790393584e-05","7.27325623681722e-05","7.34807847747814e-05","2.58291145779523e-05"
"X2866","mystic","0","0","0","0","1.11040785280434e-05","0","0","0","6.12339873123178e-05","0"
"X2867","n","0.00027401013837512","0.000236043904166175","3.67147630062048e-05","9.83580758537481e-05","0.00016656117792065","0.000333637704572593","0.000108965697598396","0","4.89871898498543e-05","2.58291145779523e-05"
"X2868","na","2.7401013837512e-05","0.00047208780833235","0.0015420200462606","0.000472118764097991","0.000122144863808477","7.02395167521247e-05","4.35862790393584e-05","0.00290930249472689","0.000293923139099126","0.00170472156214485"
"X2869","naar","0","0","0","0","0","0","0","0","0","0"
"X2870","nach","0","0.0047208780833235","0","0","0","0","0","0","0","0"
"X2871","nacht","0","0.00047208780833235","0","0","0","0","0","0","0","5.16582291559045e-05"
"X2872","nada","0","0","0.00323089914454602","0","3.33122355841301e-05","0","0","0","1.22467974624636e-05","0"
"X2873","nadi","0","0","0.00143187575724199","0","0","0","0","0","0","0"
"X2874","nah","0","0.000354065856249262","0","0","0.00029981012025717","8.77993959401559e-05","0.000174345116157434","0","0","0.00209215828081413"
"X2875","nai","0","0","0","0","0","0","0","0.000945523310786239","0","0"
"X2876","nail","0","0","0","0","2.22081570560867e-05","0","0","0","0.000110221177162172","2.58291145779523e-05"
"X2877","naiv","0","0.000118021952083087","0","2.62288202276662e-05","0","1.75598791880312e-05","0","0","2.44935949249271e-05","0"
"X2878","nake","0.000191807096862584","0","0","5.90148455122489e-05","6.66244711682601e-05","3.51197583760624e-05","0","0","0.000110221177162172","7.74873437338568e-05"
"X2879","name","0.000383614193725168","0.000118021952083087","0","0.000459004353984158","0.000777285496963034","0.000684835288333216","0.00028331081375583","0.000290930249472689","0.000759301442672741","0.00103316458311809"
"X2880","nana","0","0","0","2.62288202276662e-05","0","0","0","0","0","0"
"X2881","nao","0","0","0.000220288578037229","0","0","0","0","0","0","0"
"X2882","não","0","0","0.00165216433527922","0","0","0","0","0","0","0"
"X2883","når","0","0","0","0","0","0","0","0","0","0"
"X2884","när","0","0","0","0","0","0","0","0.000145465124736344","2.44935949249271e-05","0"
"X2885","narrow","0","0","0","3.27860252845827e-05","1.11040785280434e-05","0","0","0","7.34807847747814e-05","0"
"X2886","nas","0","0","3.67147630062048e-05","0","1.11040785280434e-05","0","0","0.000218197687104517","0","0"
"X2887","nasti","2.7401013837512e-05","0","0","2.62288202276662e-05","4.44163141121734e-05","5.26796375640936e-05","0.00026151767423615","0","0","2.58291145779523e-05"
"X2888","nation","5.4802027675024e-05","0","0","6.55720505691654e-06","0.000222081570560867","0","2.17931395196792e-05","0","0.000244935949249271","2.58291145779523e-05"
"X2889","natur","2.7401013837512e-05","0","3.67147630062048e-05","7.21292556260819e-05","9.99367067523902e-05","7.02395167521247e-05","0.000566621627511659","7.27325623681722e-05","0.000195948759399417","5.16582291559045e-05"
